codigo_producto,nombre_producto,tipo_b_s,categoria_codigo,subcategoria_codigo,procedencia_pais,iva_pct,precio_lista_1,precio_lista_2,precio_lista_3,activo_catalogo,lote_export,marca_color_catalogo
LL-1,LLAVES ALLEN,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
LTR40,"ROLLO DE TYVEK PARA ESTERILIZACION POR PLASMA, 7.5 CM X 100 M",B,9,50,FINLANDIA,,"75,90000030","57,00000034","59,50000042",S,0,AMARILLO
LTR40 M,"ROLLO DE TYVEK PARA ESTERILIZACION POR PLASMA, 7.5CM X 100M, METROS",B,9,50,FINLANDIA,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
LTR41,"ROLLO DE TYVEK PARA ESTERILIZACION POR PLASMA,10 CM X 100 M",B,9,50,FINLANDIA,,"100,04999980","74,99999985","78,99999960",S,0,VIOLETA
LTR41 M,"ROLLO DE TYVEK PARA ESTERILIZACION POR PLASMA, 10CM X 100M, METROS",B,9,50,FINLANDIA,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
LTR42,"ROLLO DE TYVEK PARA ESTERILIZACION POR PLASMA, 15 CM X 100 M",B,9,50,FINLANDIA,,"143,26000000","106,99999968","112,50000034",S,0,AZUL
LTR42 M,"ROLLO DE TYVEK PARA ESTERILIZACION POR PLASMA, 15CM X 100M, METROS",B,9,50,FINLANDIA,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
LTR43,"ROLLO DE TYVEK PARA ESTERILIZACION POR PLASMA, 20 CM X 100 M",B,9,50,FINLANDIA,,"185,60000093","139,00000056","146,00000000",S,0,VERDE
LTR44,"ROLLO DE TYVEK PARA ESTERILIZACION POR PLASMA, 25 CM X 100 M",B,9,50,FINLANDIA,,"237,79999810","177,49999911","186,00000112",S,0,AMARILLO
LTR44 M,"ROLLO DE TYVEK PARA ESTERILIZACION POR PLASMA, 25CM X 100M, METROS",B,9,50,FINLANDIA,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
LTR45,"ROLLO DE TYVEK PARA ESTERILIZACION POR PLASMA, 30 CM X 100 M",B,9,50,FINLANDIA,,"274,33999945","204,99999980","215,00000065",S,0,VIOLETA
LTR45 M,"ROLLO DE TYVEK PARA ESTERILIZACION POR PLASMA, 30CM X 100M, METROS",B,9,50,FINLANDIA,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
LTR46,"ROLLO DE TYVEK PARA ESTERILIZACION POR PLASMA, 35 CM X 100 M",B,9,50,FINLANDIA,,"335,24000067","249,99999975","262,99999974",S,0,AZUL
LTR46 M,"ROLLO DE TYVEK PARA ESTERILIZACION POR PLASMA, 35CM X 100M, METROS",B,9,50,FINLANDIA,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
LTR47,"ROLLO DE TYVEK PARA ESTERILIZACION POR PLASMA, 40 CM X 100 M",B,9,50,FINLANDIA,,"383,95999923","286,50000115","301,00000211",S,0,VERDE
LTR49,"ROLLO DE TYVEK PARA ESTERILIZACION POR PLASMA, 50 CM X 100 M",B,9,50,FINLANDIA,,"502,86000000","375,00000262","394,00000118",S,0,AMARILLO
M17000078,AEROCAMARA DE ALUMINIO (5 ANOS O MAS Y ADULTOS),B,8,73,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
M2001,MASCARILLA DE OXIGENO ADULTO,B,5,33,COLOMBIA,,"1,54000000","1,54000000","1,54000001",N,0,VIOLETA
MALETA,"MALETA PARA LARINGOSCOPIOS, MUESTRAS RUSCH",B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
MAR.1,"MARCADOR PARA PAQUETES DE ESTERILIZACION, NEGRO",B,9,50,FINLANDIA,,"4,03000002","2,99999998","3,19999997",S,0,AZUL
MAR.2,"MARCADOR PARA PAQUETES DE ESTERILIZACION, ROJO",B,9,50,FINLANDIA,,"4,03000000","2,99999998","3,19999998",S,0,ROJO
MAR.3,"MARCADOR PARA PAQUETES DE ESTERILIZACION, AZUL",B,9,50,FINLANDIA,,"1,86000000","1,85999999","1,86000000",S,0,VERDE
MC-02440,"SISTEMA SE SUCCION CERRADA 5FR, 24HRS, NEONATAL",B,4,105,CHINA,,"12,09999992","9,10000006","9,65000005",S,0,AMARILLO
MC-02441,"SISTEMA SE SUCCION CERRADA 6FR, 24HRS, NEONATAL",B,4,105,CHINA,,"12,10000004","9,10000002","9,64999999",S,0,NARANJA
MC-02443,"SISTEMA SE SUCCION CERRADA 8FR, 24HRS, PEDIATRICO",B,4,105,CHINA,,"12,09999999","9,10000000","9,65000003",S,0,VIOLETA
MC-07211,"SISTEMA DE SUCCION CERRADA 12FR, 72HRS, ADULTO",B,4,105,CHINA,,"11,89000004","8,94000004","9,46999993",S,0,GRIS
MC-07212,"SISTEMA DE SUCCION CERRADA 14FR, 72HRS, ADULTO",B,4,105,,,"11,89000004","8,93999996","9,46999993",S,0,AZUL
MCHFR-100,"ROLLO SIN FUELLE 10CM X 200M, PARA ESTERILIZACION A VAPOR Y ETO",B,4,87,CHINA,,"0,00000000","0,00000000","0,00000000",N,0,ROJO
MCHFR-100 M,"ROLLO SIN FUELLE 10CM X 200M, PARA ESTERILIZACION A VAPOR Y ETO, METROS",B,4,87,CHINA,,"0,00000000","0,00000000","0,00000000",N,0,VERDE
MCHFR-300,"ROLLO SIN FUELLE 30CM X 200M, PARA ESTERLIZACION A VAPOR Y ETO",B,4,87,CHINA,,"0,00000000","0,00000000","0,00000000",N,0,AMARILLO
MCHFR-300 M,"ROLLO SIN FUELLE 30CM X 200M, PARA ESTERLIZACION A VAPOR Y ETO, METROS",B,4,87,CHINA,,"0,00000000","0,00000000","0,00000000",N,0,NARANJA
MDF 830,TENSIOMETRO DE PEDESTAL 100 LIBRE DE LATEX,B,4,32,CHINA,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
MDT221200,ESTOQUINETE MEDIA TUBULAR DE ALGODON DE 2 ROLLOS,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
MDT221203,"STOQUINETTE MEDIA TUBULAR DE ALGODON DE 3”, ROLLOS",B,8,54,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
MDT221204,ESTOQUINETE MEDIA TUBULAR DE ALGODON DE 4 ROLLOS,B,8,54,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
MDT221206,"STOQUINETTE MEDIA TUBULAR DE ALGODON DE 6, ROLLOS",B,8,54,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
MF 250 ML,FRASCO DE 250 ML,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
MF 500 ML,FRASCO DE 500 ML,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
MG-02770-002,"SET BLOQUEADOR ENDOBRONQUIAL EZ BLOCKER 75CM, 7FR",B,,45,ESTADOS UNIDOS,,"274,99999945","250,00000175","259,99999870",S,0,VIOLETA
MHA675LBNA,MANO MECANICA IZQUIERDA (MEDIDA 6 3/4) O SU EQUIVALENTE EN MILIMETROS - ITEM 93,B,15,43,REINO UNIDO,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
MHA675RBNA,MANO MECANICA DERECHA (MEDIDA 6 3/4) O SU EQUIVALENTE EN MILIMETROS - ITEM 92,B,15,43,REINO UNIDO,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
MHA725LBNA,MANO MECANICA IZQUIERDA PARA MUJER (MEDIDA 7 1/4) - ITEM 57,B,15,43,REINO UNIDO,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
MHA725RBNA,MANO MECANICA DERECHA PARA MUJER (MEDIDA 7 1/4) - ITEM 56,B,15,43,REINO UNIDO,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
MHA775LBNA,MANO MECANICA IZQUIERDA PARA HOMBRE (MEDIDA 7 3/4) - ITEM 64,B,15,43,REINO UNIDO,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
MHA775RBNA,MANO MECANICA DERECHA PARA HOMBRE (MEDIDA 7 3/4) - ITEM 63,B,15,43,REINO UNIDO,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
MP-1,MORTEROS PLASTICOS MEDIANOS,B,6,54,ECUADOR,,,,,S,0,VIOLETA
MP-1G,SECANTE PEROXIDO GALON,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
MP-1K,SECANTE MECK EN KILOS,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
MTTO-CORREC/PREV,MANTENIMIENTO CORRECTIVO-PREVENTIVO,S,,,,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
MTTO-PREV,MANTENIMIENTO PREVENTIVO,S,,,,,"0,00000000","0,00000000","7,49999994",S,0,VERDE
N.0598.90,BANDEJA DE ESTERILIZACION,B,1,22,ALEMANIA,,"531,41000000","531,40999947","531,41000425",S,0,AMARILLO
N.6542.42,"PUNTA DE SHAVER RADIO RESECTOR, 4.2 MM",B,1,22,ALEMANIA,,"92,36999935","92,37000028","92,36999935",S,0,NARANJA
N.6552.42,"PUNTA DE SHAVER RADIO RESECTOR AGRESIVO, 4.2 MM",B,1,22,ALEMANIA,,"92,37000037","92,37000074","92,37000018",S,0,VIOLETA
N.6562.42,"PUNTA DE SHAVER CORTADOR DE MENISCO, 4.2 MM",B,1,22,ALEMANIA,,"92,36999963","92,37000055","92,36999982",S,0,GRIS
N.6570.55,PUNTA DE SHAVER FRESA,B,1,22,ALEMANIA,,"92,37499972","92,37500065","92,37499991",S,0,AZUL
N.6572.55,"PUNTA DE SHAVER PULIDOR REDONDO, 5.5 MM",B,1,22,ALEMANIA,,"59,48000006","59,47999976","59,47999952",S,0,ROJO
N.6761.40,ADAPTADOR PARA PUNTAS DE SHAVER AESCULAP,B,1,22,ALEMANIA,,"338,79000102","338,78999729","338,78999898",S,0,VERDE
NCE10SE,JERINGA ENTERAL ENFIT 10 ML,B,5,99,COLOMBIA,,"1,98000001","1,63000000","1,76000000",S,0,AMARILLO
NCE50SE,JERINGA ENTERAL ENFIT 50 ML,B,4,99,COLOMBIA,,"3,69000000","3,03999998","3,28000001",S,0,NARANJA
NCF,NOTA DE CREDITO FINANCIERA,S,,54,,"0,00000000","0,00000000","0,00000000","0,00000000",S,0,VIOLETA
NHD0003,GANCHO MECANICO IZQUIERDO CON ROSCA EQUIVALENTE A ACOPLE DE MUNECA - ITEM 67,B,15,43,REINO UNIDO,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
NHD0004,GANCHO MECANICO DERECHO CON ROSCA EQUIVALENTE A ACOPLE DE MUNECA - ITEM 66,B,15,43,REINO UNIDO,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
NHD0005,GANCHOS MECANICO IZQUIERDO CON ROSCA EQUIVALENTE A ACOPLE DE MUNECA - ITEM 60,B,15,43,REINO UNIDO,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
NHD0006,GANCHO MECANICO DERECHO CON ROSCA EQUIVALENTE A ACOPLE DE MUNECA - ITEM 59,B,15,43,REINO UNIDO,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
NHD0007,GANCHO MECANICO DERECHO CON ROSCA EQUIVALENTE A ACOPLE DE MUNECA - ITEM 94,B,15,43,REINO UNIDO,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
NHD0008,GANCHO MECANICO IZQUIERDO CON ROSCA EQUIVALENTE A ACOPLE DE MUNECA - ITEM 95,B,15,43,REINO UNIDO,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
NOB0002,"MALLA STOCKINETTA, COLOR PIEL 1 M.",B,15,43,REINO UNIDO,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
P1010120,"KIT MANTENIMIENTO 1200 CICLOS, PARA EQUIPO RENOSEM S130",B,8,17,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
P24,FUENTE DE PODER VIBROPERCUTOR,B,8,55,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
PC178,PIGMENTO DE COLOR,B,10,37,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
PC179,PIGMENTO COLOR CAFE,B,10,37,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
PC230-5S,RESINA PROACRILICA PARA SOCKET PROTESICOS,B,10,37,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
PC230-5S + PC233-R,RESINA PROACRILICA PARA SOCKET PROTESICOS MAS RESINA ACELERANTE,B,10,37,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
PC230-5-S-K,RESINA PROACRILICA PARA SOCKET PROTESICOS (KILOS),B,10,37,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
PC231-1,RESINA PROACRILICA FLEXIBLE PARA LAMINACION,B,10,37,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
PC233-R,RESINA ACELERANTE,B,10,37,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
PC233-R-K,RESINA ACELERANTE (KILOS),B,10,37,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
PHCV-025,"CANULA DE OXIGENO CON VELCRO, PEDIATRICA",B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
PL13103-L,PLANCHA DE POLIETILENO 3 MM DE ESPESOR X 200 CM,B,10,37,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
PL13104-L,PLANCHA DE POLIETILENO 4 MM DE ESPESOR X 200 CM,B,10,37,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
PL13105-L,PLANCHA DE POLIETILENO 5 MM DE ESPESOR X 200 CM,B,10,37,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
PL13106-L,PLANCHA DE POLIETILENO 6 MM DE ESPESOR X 200 CM,B,10,37,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
PL190-06,TELA TERMOFORMABLE,B,10,37,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
PL192-06,TELA TERMOFORMABLE,B,10,37,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
PL500,"TIRA DE CONTROL PARA ESTERILIZACION POR PLASMA, CJ X 500 UND",B,9,50,FINLANDIA,,"98,56000039","73,99999956","77,90000062",S,0,VERDE
PL500-U,"TIRA DE CONTROL PARA ESTERILIZACION POR PLASMA, UNIDADES",B,9,50,FINLANDIA,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
PL51002-02,ESPUMA EVA,B,10,37,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
PL52002-02,ESPUMA EVA,B,10,37,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
PLA-005,METROS DE PLATINA DE HIERRO DE 3/16 X 3/4,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
PLA-007,METROS DE PLATINA DE HIERRO DE 1 X 1/8,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
PLA-DUR,METROS DE PLATINA DE DURALUMINIO DE 1/4 X 4,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
PM1-KIT,KIT DE MANTENIMIENTO RENO D50 PARA CADA 600 CICLOS,B,13,41,KOREA,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
PM2-KIT,KIT DE MANTENIMIENTO RENO D50 PARA CADA 2400 CICLOS,B,13,41,KOREA,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
POE1001,PLANTILLAS ORTOPEDICAS EN ESPUMA DE POLIURETANO,B,6,34,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
POP1001,PLANTILLAS ORTOPEDICAS EN PLASTICO,B,6,34,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
PP-4,PLANCHA DE POLIPROPILENO 4MM DE ESPESOR X 200 CM,B,5,49,COLOMBIA,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
PP-6,PLANCHA DE POLIPROPILENO 6MM DE ESPESOR X 200 CM,B,5,49,COLOMBIA,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
PRO0847,VENDAS DE YESO DE 6,B,1,54,ALEMANIA,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
PRO0848,VENDAS DE YESO DE 8,B,1,54,ALEMANIA,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
PU-151,MOTOR TURBINA 115V PARA NOCOSPRAY,B,10,35,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
PU-20/115,PLACA ELECTRONICA 115V PARA NOCOSPRAY,B,10,35,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
PU-200/USB,PLACA ELECTRONICA USB 115V PARA NOCOSPRAY 2,B,10,35,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
PU-3/01,,B,,,,"15,00000000",,,,N,0,GRIS
PU-3/0I,BOQUILLA PARA NOCOSPRAY,B,10,35,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
PU-56/0,TUBO PARA BOQUILLA NOCOSPRAY,B,10,35,FRANCIA,,"38,00000008","30,00000021","34,00000024",S,0,ROJO
PU-56/0.,TUBO PARA BOQUILLA NOCOSPRAY,B,10,35,FRANCIA,,"38,00000015","30,00000012","34,00000010",S,0,VERDE
PU-6,PALANCA,B,10,35,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
PX-103/0,BOQUILLA DIFUSORA PARA EQUIPO NOCOSPRAY 2,B,10,35,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
PX-150_120,PLACA ELECTRONICA - NOCOSPRAY 2 (120V),B,10,35,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
QR.0024.01,PINZA ETMOIDEA LUC FIG. 1 LONGITUD 200 MM,B,1,22,ALEMANIA,,"420,00000210","419,99999706","419,99999916",S,0,GRIS
QR.1611.06,DISECTORES / SEPARADORES DE AMIGDALAS,B,1,22,ALEMANIA,,"195,00000117","195,00000098","194,99999863",S,0,AZUL
R.0146.10,"CONTENEDOR PERFORADO, EXTERNO 580X280X200MM, INTERNO 550X262X182 MM",B,1,22,ALEMANIA,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
R.0300.02,FILTRO CUADRADO PARA CAJAS DE ESTERILIZACION CAJA X 100 UNDS,B,1,22,ALEMANIA,,"24,62000005","24,62000015","24,62000010",S,0,VERDE
R.0300.02 U,FILTRO CUADRADO PARA CAJAS DE ESTERILIZACION,B,1,22,ALEMANIA,,"70,99999979","71,00000043","70,99999957",S,0,AMARILLO
R.0300.10,FILTRO REDONDO PARA CAJAS DE ESTERILIZACION CAJA X 100 UNDS,B,1,22,ALEMANIA,,"26,21999987","26,21999997","26,21999992",S,0,NARANJA
R.0300.15,"FILTRO REDONDO DE TEXTIL DE LARGO PLAZO PARA CAJAS DE ESTERILIZACION, HASTA 50",B,1,22,ALEMANIA,,"7,87999999","7,88000006","7,88000006",S,0,VIOLETA
R.0418.11,"CONTENEDOR MODELO BASICO, TAPA COLOR ALUMINIO, 580 X 280 X 135 MM",B,1,22,ALEMANIA,,"381,43000000","381,42999695","381,42999847",S,0,GRIS
R.0545.11,"TAPA DE SEGURIDAD, COLOR AZUL, 580X280 MM",B,1,22,ALEMANIA,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
R12284,"TELA NO TEJIDA PARA PLASMA 100 X 100 CM, 43G",B,10,40,FRANCIA,,"120,00000012","120,00000060","120,00000072",S,0,ROJO
R125-3P,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 12.5 CM X 200 M",B,9,50,FINLANDIA,,"29,99999982","29,99999982","30,00000000",S,0,VERDE
R310,"PAPEL CREPADO VERDE 120 X 120 CM, 60G",B,10,40,FRANCIA,,"120,05999928","90,00000009","97,19999990",S,0,AMARILLO
R310-100,PAPEL CREPADO AZUL100 X 100 CM 60G,B,10,40,FRANCIA,,"117,99999976","118,00000024","118,00000035",S,0,NARANJA
R310-100 U,"HOJA PAPEL CREPADO VERDE 100 X 100 CM, 60G",B,10,40,FRANCIA,,"0,30000000","0,30000000","0,30000000",S,0,VIOLETA
R310-100-B,"PAPEL CREPADO BLANCO 100 X 100 CM, 60G",B,10,40,FRANCIA,,"117,99999953","117,99999976","118,00000071",S,0,GRIS
R310-100-B U,"HOJA PAPEL CREPADO BLANCO 100 X 100 CM, 60G",B,10,40,FRANCIA,,"0,28000000","0,28000000","0,28000000",S,0,AZUL
R310-120 U,"HOJA PAPEL CREPADO VERDE 120 X 120 CM, 60G",B,10,40,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
R310-130/150 U,"HOJA PAPEL CREPADO 130 X 150 CM, 60G",B,10,40,FRANCIA,,"1,33000000","1,05000000","1,14000000",N,0,VERDE
R310-20 U,"HOJA PAPEL CREPADO 20 X 20 CM, 60G",B,10,40,FRANCIA,,"0,01000000","0,01000000","0,01000000",S,0,AMARILLO
R310-30 U,"HOJA PAPEL CREPADO 30 X 30 CM, 60G",B,10,40,FRANCIA,,"0,02000000","0,02000000","0,02000000",S,0,NARANJA
R310-40 U,"HOJA PAPEL CREPADO 40 X 40 CM, 60G",B,10,40,FRANCIA,,"0,03000000","0,03000000","0,03000000",S,0,VIOLETA
R310-45 U,"HOJA PAPEL CREPADO 45 X 45 CM, 60G",B,10,40,FRANCIA,,"0,14000000","0,12000000","0,13000000",N,0,GRIS
R310-50 U,"HOJA PAPEL CREPADO 50 X 50 CM, 60G",B,10,40,FRANCIA,,"0,20000000","0,15000000","0,17000000",N,0,AZUL
R310-60,"PAPEL CREPADO 60 X 60 CM, 60G",B,10,40,FRANCIA,,"126,32999962","100,83000030","108,89999967",N,0,ROJO
R310-60 U,"HOJA PAPEL CREPADO 60 X 60 CM, 60 G",B,10,40,FRANCIA,,"0,25000000","0,19000000","0,21000000",N,0,VERDE
R310-75,"PAPEL CREPADO 75 X 75 CM, 60 G",B,10,40,FRANCIA,,"43,38000004","43,37999996","43,38000004",S,0,AMARILLO
R310-75 U,"HOJA PAPEL CREPADO 75 X 75CM, 60G",B,10,40,FRANCIA,,"0,39000000","0,30000000","0,33000000",N,0,NARANJA
R310-90 U,HOJA PAPEL CREPADO 90 X 90 CM 60 G,B,10,40,FRANCIA,,"0,56000000","0,44000000","0,48000000",N,0,VIOLETA
R310-A,"PAPEL CREPADO AZUL 120 X 120 CM, 60 G X 126 UNIDADES",B,10,40,FRANCIA,,"117,99999917","117,99999941","117,99999988",S,0,GRIS
R310-A-120 U,"HOJA PAPEL CREPADO AZUL 120 X 120 CM, 60G",B,10,40,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
R310-A-120-U,"PAPEL CREPADO 120X120 MM, 60G, POR UNIDAD, AZUL",B,10,40,FRANCIA,"15,00000010","0,00000000","0,00000000","0,00000000",N,0,ROJO
R310S,"PAPEL CREPADO 120 X 120 CM, 60 G, CJ X 125 UND",B,10,40,FRANCIA,,"126,75000089","101,15999980","109,25999967",N,0,VERDE
R335,"TELA NO TEJIDA 120 X 120 CM, 52G",B,10,40,FRANCIA,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
R335 U,"TELA NO TEJIDA 120 X 120 CM,52G",B,10,40,FRANCIA,,"0,79000000","0,79000000","0,79000000",S,0,NARANJA
R345,"PAPEL CREPADO DEXTEX 200, 120 X 120CM, 57G, VERDE X 100 UNIDADES",B,10,40,FRANCIA,,"120,00000096","119,99999928","119,99999940",S,0,VIOLETA
R345 U,"HOJA DE PAPEL CREPADO DEXTEX 200, 120 X 120CM, 57G, VERDE",B,10,40,FRANCIA,,"0,76500000","0,76500000","0,76500000",S,0,GRIS
R39,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 5 CM X 200M",B,9,50,FINLANDIA,,"27,35999997","20,49999994","21,49999987",S,0,AZUL
R40,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 7,5 CM X 200M",B,9,50,FINLANDIA,,"38,76000027","28,99999991","30,99999975",S,0,ROJO
R40-MTRS,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 7,5 CM X 200M, METROS",B,9,50,FINLANDIA,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
R41,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 10 CM X 200M",B,9,50,FINLANDIA,,"44,85000018","33,50000017","35,49999979",S,0,AMARILLO
R41-MTRS,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 10 CM X 200 M, METROS",B,9,50,FINLANDIA,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
R42,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 15 CM X 200M",B,9,50,FINLANDIA,,"66,11999954","49,49999995","52,00000031",S,0,VIOLETA
R42-MTRS,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 15 CM X 200 M, METROS",B,9,50,FINLANDIA,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
R43,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 20 CM X 200M",B,9,50,FINLANDIA,,"83,38000025","62,49999950","66,00000053",S,0,AZUL
R43-MTRS,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 20 CM X 200 M, METROS",B,9,50,FINLANDIA,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
R44,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 25 CM X 200M",B,9,50,FINLANDIA,,"109,62000044","82,00000000","86,00000017",S,0,VERDE
R45,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 30 CM X 200M",B,9,50,FINLANDIA,,"131,65999961","98,50000020","103,50000041",S,0,AMARILLO
R45-MTRS,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 30 CM X 200 M, METROS",B,9,50,FINLANDIA,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
R46,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 35 CM X 200M",B,9,50,FINLANDIA,,"160,65999952","119,99999928","125,99999962",S,0,VIOLETA
R47,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 40 CM X 200M",B,9,50,FINLANDIA,,"165,59999950","124,50000025","130,99999961",S,0,GRIS
R48,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 45 CM X 200M",B,9,50,FINLANDIA,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
R49,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 50 CM X 100M",B,9,50,FINLANDIA,,"164,45000016","123,50000000","129,99999961",S,0,ROJO
R49-MTRS,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, SIN FUELLE, 50 CM X 100 M, METROS",B,9,50,FINLANDIA,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
RB50,"ROLLO PARA ESTERILIZACION A VAPOR Y ETO, CON FUELLE 7,5 X 2,5 CM X 100M",B,9,50,FINLANDIA,,"33,93000020","25,50000013","27,00000005",S,0,AMARILLO
